name,amount,disregarded
[acyl-carrier protein],1,false
"-12-hydroperoxyicosa-5,8,10,14-tetraenoate",1,false
[phosphorylase a],1,false
2 [phosphorylase b],1,false
fumigaclavine C,1,false
lactose[side 1],1,false
lactose 6'-phosphate[side 2],1,false
"1L-myo-inositol 1,2,3,4,6-pentakisphosphate",1,false
2-nitroimidazole,1,false
imidazol-2-one,1,false
sterol,1,false
sterol ester,1,false
methylguanidine,1,false
"trans-2,3-epoxysuccinate",1,false
Chondroitin D-glucuronate,1,false
dermatan L-iduronate,1,false
2-O-caffeoylisocitrate,1,false
cellobiose[side 1],1,false
6-phospho-beta-D-glucosyl--D-glucose[side 2],1,false
xyloglucan,1,false
xyloglucan oligosaccharides,1,false
3-O-alpha-D-glucopyranosyl-L-rhamnopyranose,1,false
"5--2-hydroxy-cis,cis-muconate 6-semialdehyde",1,false
N-acetyl-beta-D-glucosaminyl-R,1,false
beta-D-galactosyl--N-acetyl-beta-D-glucosaminyl-R,1,false
5-carboxymethyl-2-hydroxymuconate semialdehyde,1,false
"2-amino-6-acetyl-3,7,8,9-tetrahydro-3H-pyrimido[4,5-b][1 4]diazepin-4-one",1,false
1--sn-glycero-3-phosphocholine,1,false
1--sn-glycero-3-phosphoethanolamine,1,false
sn-glycero-3-phosphoethanolamine,1,false
"-8-hydroperoxyoctadeca-9,12-dienoate",1,false
N-acetyl-beta-D-glucosaminylglycopeptide,1,false
16-hydroxypalmitate,1,false
16-feruloyloxypalmitate,1,false
L-sorbose[side 1],1,false
L-sorbose 1-phosphate[side 2],1,false
mycobilin b,1,false
mycobilin a,1,false
prenyl diphosphate,1,false
prenol,1,false
chloroplast-protein[side 1],1,false
chloroplast-protein[side 2],1,false
2 benzoyl-CoA,1,false
"N2,N5-dibenzoyl-L-ornithine",1,false
4-hydroxy-4-methyl-2-oxoglutarate,1,false
coformycin,1,false
8-oxocoformycin,1,false
Citramalyl-CoA,1,false
itaconyl-CoA,1,false
columbamine,1,false
2'''-acetyl-6'''-hydroxyneomycin C,1,false
D-glucosyl-lipopolysaccharide,1,false
5-methyldeoxycytidine 5'-phosphate,1,false
5-methyldeoxycytidine diphosphate,1,false
digallate,1,false
2 gallate,1,false
5-nitroanthranilate,1,false
"9-cis,12-cis-octadecadienoate",1,false
"9-cis,11-trans-octadecadienoate",1,false
a [C-phycoerythrin beta-subunit]-Cys48/59-phycoerythrobilin,1,false
2 L-rhamnopyranose,1,false
diosgenin 3-O-beta-D-glucopyranoside,1,false
alpha-D-galactosyl-diphospho-ditrans-octacis-undecaprenol,1,false
alpha-D-Man--alpha-D-Gal-PP-Und,1,false
"N,N,N-trimethylamine",1,false
"N,N,N-trimethylamine N-oxide",1,false
D-Arabinose,1,false
"2,3-dehydroacyl-CoA",1,false
a methyl thioether,1,false
L-1-phosphatidylethanolamine,1,false
L-1-phosphatidylserine,1,false
N-acetyl-alpha-D-glucosaminyllipopolysaccharide,1,false
5-methyuracil54 in tRNA,1,false
L-olivosyl-oleandolide,1,false
L-oleandrosyl-oleandolide,1,false
3-dehydro-D-sphinganine,1,false
1-O-alkyl-2-acetyl-sn-glycerol,1,false
1-O-alkyl-2-acetyl-3-acyl-sn-glycerol,1,false
2-amino-2-deoxy-D-gluconate[side 1],1,false
2-amino-2-deoxy-D-gluconate 6-phosphate[side 2],1,false
D-galactose[side 1],1,false
D-galactose 6-phosphate[side 2],1,false
a trans-2-enoyl-[acyl-carrier protein],1,false
guanine1405 in 16S rRNA,1,false
N7-methylguanine1405 in 16S rRNA,1,false
calmodulin L-lysine,1,false
calmodulin N6-methyl-L-lysine,1,false
"3-oxo-5,6-dehydrosuberyl-CoA",1,false
5-O-,1,false
farnesyl triphosphate,1,false
"2,4,6-trihydroxybenzophenone",1,false
(2S)-lactyl-2-diphospho-5'-guanosine,1,false
factor 420-0,1,false
3-[(R)-glyceryl]-diphospho-5'-guanosine,1,false
3PG-factor 420-0,1,false
dehydro factor 420-0,1,false
an O-acylpseudotropine,1,false
D-fructose[side 1],1,false
D-fructose 1-phosphate[side 2],1,false
"dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-galactopyranose",1,false
Keto-phenylpyruvate,1,false
enol-phenylpyruvate,1,false
2 5-aminolevulinate,1,false
porphobilinogen,1,false
a [lipoyl-carrier protein]-L-lysine,1,false
a [lipoyl-carrier protein]-N6-lysine,1,false
(R)-lipoate,1,false
N-acetyl-alpha-D-galactosaminyl-R,1,false
N-acyl-D-mannosaminolactone,1,false
germacrene C,1,false
"riboflavin cyclic-4',5'-phosphate",1,false
uacil34 in tRNA,1,false
2-thiouracil34 in tRNA,1,false
taxusin,1,false
7beta-hydroxytaxusin,1,false
"5,8,13,13a-tetrahydrocolumbamine",1,false
tetrahydropalmatine,1,false
2-alpha-D-glucosyl-D-glucose,1,false
dolichyl palmitate,1,false
a 2-acylglycerol,1,false
mycinamicin IV,1,false
mycinamicin VI,1,false
"-5-hydroxyicosa-7,9,11 14-tetraenoate",1,false
20-hydroxyleukotriene E4,1,false
2 L-rhamnose,1,false
diosgenin,1,false
"2,4-dinitroanisole",1,false
"2,4-dinitrophenol",1,false
"alpha-D-galactosyl-diphospho-ditrans,octacis-undecaprenol",1,false
alpha-L-Rha--alpha-D-Gal-PP-Und,1,false
5-taurinomethyluracil34 in tRNA,1,false
5-taurinomethyl-2-thiouracil34 in tRNA,1,false
cytosine1407 in 16S rRNA,1,false
5-methylcytosine1407 in 16S rRNA,1,false
3-dehydro-alpha-D-glucosyl-beta-D-fructofuranoside,1,false
"3,5,7,8,3',4'-hexahydroxyflavone",1,false
"3,5,7,3',4'-pentahydroxy-8-methoxyflavone",1,false
starch,1,false
"D-glucono-1,5-lactone-terminated malto-oligosaccharides",1,false
short-chain malto-oligosaccharides,1,false
avenacoside B,1,false
26-desgluco-avenacoside B,1,false
[Goodpasture antigen-binding protein],1,false
[Goodpasture antigen-binding phosphoprotein],1,false
2-hydroxycinnamate,1,false
fumonisin B1,1,false
aminopentol,1,false
"2 propane-1,2,3-tricarboxylate",1,false
2-oxepin-2(3H)-ylideneacetyl-CoA,1,false
protein[side 1],1,false
protein[side 2],1,false
an O-acyltropine,1,false
D-galacto-hexodialdose,1,false
2-methylpropanoate,1,false
2-methylpropanoyl phosphate,1,false
pseudouridine1915 in 23S rRNA,1,false
N3-methylpseudouridine1915 in 23S rRNA,1,false
trans-permethrin,1,false
"-2,2-dimethylcyclopropanecarboxylate",1,false
psychosine,1,false
retinoate,1,false
L-allo-isoleucine,1,false
an oleoyl-[acyl-carrier protein],1,false
D-mannosyl-1-phosphoundecaprenol,1,false
5'-dehydroadenosine,1,false
9-riburonosyladenine,1,false
"a long-chain trans-2,3-dehydroacyl-CoA",1,false
a 2-arylethylamine,1,false
an N-acetyl-2-arylethylamine,1,false
S-succinylglutathione,1,false
cis-abienol,1,false
3-hydroxy-L-kynurenine,1,false
3 oxidized coenzyme F420,1,false
3 reduced coenzyme F420,1,false
[Skp1-protein]-trans-4-hydroxy-L-proline,1,false
[Skp1-protein]-O--trans-4-hydroxy-L proline,1,false
tRNATrp,1,false
L-tryptophyl-tRNATrp,1,false
3-methylbutyl acetate,1,false
3-methylbutanol,1,false
4-O-beta-D-mannopyranosyl-D-glucopyranose,1,false
"5alpha-Ergosta-7,22-diene-3beta,5-diol",1,false
sphinganine,1,false
3-dehydrosphinganine,1,false
noradrenaline,1,false
cytosine967 in 16S rRNA,1,false
5-methylcytosine967 in 16S rRNA,1,false
galactitol[side 1],1,false
galactitol 1-phosphate[side 2],1,false
"1,1'-dihydroxy-1,1',2,2'-tetrahydrolycopene",1,false
lycopene,1,false
"dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-glucopyranose",1,false
L-fuculose 1-phosphate,1,false
a medium-chain acyl-[acyl-carrier protein],1,false
N-methylpyridinium,1,false
pretRNA,1,false
a 3'-half-tRNA molecule with a 5'-OH end,1,false
"a 5'-half-tRNA molecule with a 2',3'-cyclic phosphate end",1,false
"an intron with a 2',3'-cyclic phosphate and a 5'-hydroxyl terminus",1,false
"alpha,alpha-trehalose[side 1]",1,false
"alpha,alpha-trehalose 6-phosphate[side 2]",1,false
4-Chlorobenzoate,1,false
3-sulfinopropanoyl-CoA,1,false
tRNA uridine38-40,1,false
tRNA pseudouridine38-40,1,false
L-2-hydroxyphytanate,1,false
2-oxophytanate,1,false
a 2-polyprenylphenol,1,false
a [methyl coenzyme-M reductase]-L-arginine,1,false
a [methyl coenzyme-M reductase]-(5S)-C-methyl-L-arginine,1,false
aphidicolan-16beta-ol,1,false
a long-chain 3-hydroxysterol ester,1,false
methyl-2-alpha-L-fucopyranosyl-beta-D-galactoside,1,false
methyl beta-D-galactoside,1,false
"a -octadeca-9,11,13-trienoyl-[glycerolipid]",1,false
L-Asparagine,1,false
3-cyanoalanine,1,false
[Fas-activated serine/threonine protein],1,false
[Fas-activated serine/threonine phosphoprotein],1,false
"dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose",1,false
"4,4'-diapolycopene",1,false
"4,4'-diapolycopenedial",1,false
9-riburonosylhypoxanthine,1,false
(+)-columbianetin,1,false
angelicin,1,false
Man8GlcNAc2-[protein] -alpha-D-mannopyranose,1,false
5-oxo-D-proline,1,false
3alpha-hydroxyglycyrrhetinate,1,false
3-oxoglycyrrhetinate,1,false
2-amino-3-carboxymuconate semialdehyde,1,false
zingiberene,1,false
thiamine acetic acid,1,false
"androsta-1,4-diene-3,17-dione",1,false
deoxynogalonate,1,false
nogalonate,1,false
4-hydroxybenzalacetone,1,false
18-hydroxygeranylgeraniol,1,false
Ntau-methylhistamine,1,false
-22-hydroxy-5alpha-ergostan-3-one,1,false
3-dehydro-6-deoxoteasterone,1,false
3-epi-6-deoxocathasterone,1,false
6-deoxotyphasterol,1,false
beta-D-glucosaminyl--N-acetyl-D-glucosamine,1,false
"3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate",1,false
a 3-acylpyruvate,1,false
dADP,1,false
a monosaccharide 1-phosphate,1,false
UDP-monosaccharide,1,false
chlordecone alcohol,1,false
chlordecone,1,false
sedoheptulose,1,false
O-acetylcarnitine,1,false
"fusicocca-2,10(14)-diene",1,false
1D-chiro-inositol,1,false
senecionine,1,false
senecionine N-oxide,1,false
2-butyloctyl sulfate,1,false
2-butyloctan-1-ol,1,false
1-hydroxy-2-naphthoate,1,false
a monoterpenol acetate ester,1,false
6-acetyl-D-glucose,1,false
N-acyl-L-glutamine,1,false
coniferyl aldehyde,1,false
O-acylcarnitine,1,false
"2,3,6-trihydroxypyridine",1,false
phyllocladan-16alpha-ol,1,false
methyl iodide,1,false
(2S)-2-nitrosobutanedioate,1,false
(2S)-2-nitrobutanedioate,1,false
N-terminal L-alanine-[cypemycin],1,false
"N-terminal N,N-dimethyl-L-alanine-[cypemycin]",1,false
tetracenomycin D3,1,false
N-[(R)-pantothenoyl]-L-cysteine,1,false
3-mercapto-2-mercaptomethylpropanoate,1,false
asparagusate,1,false
D-glucose 6-sulfate,1,false
"trans,octacis-decaprenylphospho-beta-D-ribofuranose",1,false
(R)-5-phosphomevalonate,1,false
3-methoxy-5-methyl-1-naphthoate,1,false
a glutaredoxin-glutathione disulfide,1,false
cyanidin-3-O-rutinoside,1,false
cyanidin 3-O-rutinoside 5-O-beta-D-glucoside,1,false
"2,2-dialkylglycine",1,false
dialkyl ketone,1,false
2'-deoxycytidine,1,false
flavonol 3-O-beta-D-glucoside,1,false
flavonol 3-O-,1,false
"UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucopyranose",1,false
UDP-N-acetyl-3-dehydro-alpha-D-glucosamine,1,false
(3R)-3-hydroxy-2-oxo-4-phosphooxybutanoate,1,false
a catechol,1,false
a guaiacol,1,false
"alpha,beta-didehydrotryptophan",1,false
pratensein,1,false
5-hydroxypseudobaptigenin,1,false
pseudobaptigenin,1,false
2 oxidized cytochrome c,1,false
2 reduced cytochrome c,1,false
a hydroperoxy fatty acid,1,false
a hydroxy fatty acid,1,false
biotinyl-CoA,1,false
N-acetyl-D-hexosamine,1,false
N-acetyl-alpha-D-hexosamine 1-phosphate,1,false
ammonia,1,false
"dTDP-4-acetamido-4,6-dideoxy-alpha-D-galactose",1,false
bisdemethoxycurcumin,1,false
alpha-D-glucosamine 6-phosphate,1,false
2'-deamino-2'-hydroxy-6'-dehydroparomamine,1,false
-pavine,1,false
N-methylpavine,1,false
neomycin C,1,false
fluoroacetyl-CoA,1,false
"abieta-7,13-diene",1,false
L-2-methyltryptophan,1,false
"1,4-dihydroxy-2-naphthoyl-CoA",1,false
N-benzoyl-4-hydroxyanthranilate,1,false
N-benzoyl-4-methoxyanthranilate,1,false
(2R)-3-sulfolactate,1,false
N5--L-ornithine,1,false
[glycine-cleavage complex H protein]-N6-lipoyl-L-lysine,1,false
[glycine-cleavage complex H protein]-S-aminomethyl-N6-dihydrolipoyl-L-lysine,1,false
omega-sulfo-beta-dihydromenaquinone-9,1,false
4'-demethylrebeccamycin,1,false
rebeccamycin,1,false
N4-acetylcytidine,1,false
galactogen,1,false
-beta-D-galactosylgalactogen,1,false
(-)-beta-pinene,1,false
11-Deoxycorticosterone,1,false
20-hydroxy-3-oxopregn-4-en-21-al,1,false
an N-terminal-L-methionyl-[transmembrane protein],1,false
an N-terminal-Nalpha-acetyl-L-methionyl-[transmembrane protein],1,false
chondroitin 4'-sulfate,1,false
dimethylsulfonioacetate,1,false
L-idonate,1,false
5-dehydro-D-gluconate,1,false
D-Ribose,1,false
N-acetyl-beta-D-glucosaminyl--D-glucosamine,1,false
ethylbenzene,1,false
[phycoerythrocyanin alpha-subunit]-Cys84-phycoviolobilin,1,false
apo-[phycoerythrocyanin alpha-subunit],1,false
Hydroxypyruvate,1,false
dTDP-galactose,1,false
gibberellin,1,false
gibberellin 2-O-beta-D-glucoside,1,false
[ribosomal protein L3]-L-glutamine,1,false
[ribosomal protein L3]-N5-methyl-L-glutamine,1,false
[tubulin]-,1,false
[tubulin]--L-glutamate,1,false
[tRNAIle2]-2-agmatinylcytidine34,1,false
(3E)-2-oxohex-3-enedioate,1,false
melamine,1,false
ammelide,1,false
trans-cinnamoyl beta-D-glucoside,1,false
a phenyl acetate,1,false
a menaquinol,1,false
a 2'-hydroxy-beta-oxodihydrochalcone,1,false
a 3'--2'-hydroxy-beta-oxodihydrochalcone,1,false
guanosine 3'-diphosphate 5'-triphosphate,1,false
"6,7-dichloro-L-tryptophan",1,false
D-glycerate 3-phosphate,1,false
an [amino-group carrier protein]-C-terminal-L-glutamate,1,false
an [amino-group carrier protein]-C-terminal-gamma-,1,false
"3',5'-cyclic IMP",1,false
dihydrorhizobitoxine,1,false
rhizobitoxine,1,false
oxaloacetate 4-methyl ester,1,false
4-carboxymethylenebut-2-en-4-olide,1,false
ferulic acid,1,false
a long-chain-fatty-acyl ethyl ester,1,false
a long-chain-fatty acid,1,false
[phycoerythrocyanin beta-subunit]-Cys155-phycocyanobilin,1,false
[C-phycocyanin beta-subunit]-Cys155-phycocyanobilin,1,false
2-Dehydro-3-deoxy-D-pentonate,1,false
[microsomal-membrane protein],1,false
phospho-[microsomal-membrane protein],1,false
"dTDP-4-amino-4,6-dideoxy-alpha-D-glucopyranose",1,false
"dTDP-3-dehydro-4,6-dideoxy-alpha-D-glucopyranose",1,false
[peptide chain release factor 1 or 2]-L-glutamine,1,false
[peptide chain release factor 1 or 2]-N5-methyl-L-glutamine,1,false
isonocardicin A,1,false
nocardicin A,1,false
nocardicin C,1,false
a meromycolyl-[acyl-carrier protein],1,false
a trans-DELTA2-meromycolyl-[acyl-carrier protein],1,false
[RNA fragment]-3'-guanosine-3'-phosphate,1,false
vellosimine,1,false
glycyrrhizin,1,false
beta-D-glucuronosyl-,1,false
UDP-alpha-D-sulfoquinovopyranose,1,false
glutathione-[glutathione-binding protein][side 1],1,false
glutathione[side 2],1,false
[glutathione-binding protein][side 1],1,false
acceptor beta-D-glucuronoside,1,false
D-Arabinonate,1,false
ADP-D-ribose 1''-phosphate,1,false
"urea-1,3-dicarboxylate",1,false
[cytochrome c]-L-lysine,1,false
[cytochrome c]-N6-methyl-L-lysine,1,false
a sterol ester,1,false
"D-galactono-1,4-lactone",1,false
[IkappaB protein],1,false
[IkappaB phosphoprotein],1,false
[IkB protein],1,false
[IkB phosphoprotein],1,false
25-hydroxycholest-4-en-3-one,1,false
D-5-monosubstituted hydantoin,1,false
L-5-monosubstituted hydantoin,1,false
adenosine 5'-tetraphosphate,1,false
"6-lactoyl-5,6,7,8-tetrahydropterin",1,false
sophoraflavanone B,1,false
an Nalpha-acyl-L-glutamine,1,false
"-4,5,6-trihydroxy-2,3-dioxohexanoate",1,false
4-hydroxy-2(1H)-quinolone,1,false
DELTA1-pyrroline-2-carboxylate,1,false
DELTA1-piperidine 2-carboxylate,1,false
cellooligosaccharide-C1-lactone,1,false
C1/C4-oxidized cello-oligosaccharides,1,false
3-sulfinylpyruvate,1,false
enolaldehyde,1,false
methylglyoxal,1,false
"[(2R)-3,3,4-trimethyl-6-oxo-3,6-dihydro-1H-pyran-2-yl]acetyl-CoA",1,false
"DELTA2,5-3,4,4-trimethylpimeloyl-CoA",1,false
hydrogen peroxide,1,false
L-sorbosone,1,false
2-dehydro-L-gulonolactone,1,false
(-)-arteannuin B,1,false
L-2-amino-6-oxopimelate,1,false
"2,3,4,5-tetrahydrodipicolinate",1,false
cellobionate,1,false
(2S)-2-amino-3-oxo-4-phosphonooxybutanoate,1,false
3-amino-1-hydroxyacetone 1-phosphate,1,false
2-monoacylglycerol,1,false
1-monoacylglycerol,1,false
ubiquinol-8,1,false
Ccolecalciferol,1,false
4-oxalomesaconate,1,false
"4-carboxy-2-hydroxyhexa-2,4-dienedioate",1,false
isoglutamine,1,false
D-ribofuranose,1,false
7-dehydrocholesterol,1,false
"3-hydroxy-cis,cis-muconate",1,false
"3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione",1,false
(2S)-2-isopropyl-3-oxosuccinate,1,false
protoviolaceinate,1,false
proviolacein,1,false
protodeoxyviolaceinate,1,false
prodeoxyviolacein,1,false
deoxyviolaceinate,1,false
deoxyviolacein,1,false
5-hydroxyindole acetaldehyde,1,false
5-hydroxyindole thiazolidine carboxylate,1,false
violaceinate,1,false
violacein,1,false
3-Sulfino-L-alanine,1,false
[dinitrogen reductase]-L-arginine,1,false
[dinitrogen reductase]-Nomega-alpha-,1,false
protein glutamine,1,false
protein N5-alkylglutamine,1,false
UDP-D-glucose,1,false
an anthocyanidin-3-O-beta-D-glucoside,1,false
2-carboxy-D-arabinitol 1-phosphate,1,false
2-carboxy-D-arabinitol,1,false
trimethylamine N-oxide,1,false
[C-phycocyanin alpha-subunit]-Cys84-phycocyanobilin,1,false
5--4-methylthiazole,1,false
4-amino-5-aminomethyl-2-methylpyrimidine,1,false
NDP-glucose,1,false
2-O-,1,false
NAD(P)+,1,false
phospholipid cyclopropane fatty acid,1,false
trans-zeatin,1,false
O-beta-D-glucosyl-trans-zeatin,1,false
S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine,1,false
dihydroferuloyl-CoA,1,false
dihydro-4-coumaroyl-CoA,1,false
(+)-alpha-pinene,1,false
"5-amino-5--5,6-dihydrouracil",1,false
a hydroperoxy-fatty-acyl-[lipid],1,false
a hydroxy-fatty-acyl-[lipid],1,false
"D-glucurono-6,2-lactone",1,false
4-[,1,false
"4-[-farnesyl]-3,4-dihydroxy-2-methyl-3,4-dihydroquinoline 1-oxide",1,false
5-dehydro-2-deoxy-D-gluconate 6-phosphate,1,false
trithionate,1,false
gamma-glutamyltyramine,1,false
NH2OH,1,false
a 3alpha-hydroxy bile acid CoA ester,1,false
a 3-oxo bile acid CoA ester,1,false
4-butanoyl-[BtrI acyl-carrier protein],1,false
L-methionyl-tRNAfMet,1,false
N-formylmethionyl-tRNAfMet,1,false
3-indoleacrylate,1,false
adenosylcobalamin,1,false
protoporphyrinogen-IX,1,false
1D-1-O-methyl-myo-inositol,1,false
soyasaponin I,1,false
feruloyl-polysaccharide,1,false
polysaccharide,1,false
Fe3+-hydroxamate complex-[hydroxamate-binding protein][side 1],1,false
Fe3+-hydroxamate complex[side 2],1,false
[hydroxamate-binding protein][side 1],1,false
adenosine1067 in 23S rRNA,1,false
2'-O-methyladenosine1067 in 23S rRNA,1,false
dihydrosterigmatocystin,1,false
"4-Carboxymethyl-4-methylbut-2-en-1,4-olide",1,false
"4-carboxymethyl-3-methylbut-2-en-1,4-olide",1,false
an acetyl ester,1,false
Ag+[side 1],1,false
Ag+[side 2],1,false
5'-phosphonucleoside 3'-diphosphate,1,false
[R-phycocyanin alpha-subunit]-Cys84-phycourobilin,1,false
apo-[R-phycocyanin alpha-subunit],1,false
-phycoerythrobilin,1,false
biochanin A 7-O-beta-D-glucoside,1,false
biochanin A 7-O-,1,false
2-amino-2'-deoxy-N6-[(2S)-succino]adenylate,1,false
L-methionine-[methionine-binding protein][side 1],1,false
L-methionine[side 2],1,false
D-methionine-[methionine-binding protein][side 1],1,false
D-methionine[side 2],1,false
stipitatonate,1,false
stipitatate,1,false
"4--2-hydroxy-cis,cis-muconate 6-semialdehyde",1,false
Fe3+-enterobactin complex-[enterobactin-binding protein][side 1],1,false
Fe3+-enterobactin complex[side 2],1,false
[enterobactin-binding protein][side 1],1,false
novobiocin,1,false
[heparan sulfate]-N-sulfoglucosamine,1,false
D-cystine-[cystine-binding protein][side 1],1,false
D-cystine[side 2],1,false
L-cystine-[cystine-binding protein][side 1],1,false
L-cystine[side 2],1,false
an alpha-L-fucoside,1,false
tRNAGln,1,false
"2,6-dihydroxybenzoate",1,false
"1,3-dihydroxybenzene",1,false
pyruvate oxime,1,false
acetone oxime,1,false
strictosidine,1,false
strictosidine aglycone,1,false
(+)-beta-pinene,1,false
"[thyroglobulin]-3,5,3'-triiodo-L-thyronine",1,false
[thyroglobulin]-L-tyrosine,1,false
diiodine,1,false
"2 [thyroglobulin]-3,5-diiodo-L-tyrosine",1,false
[thyroglobulin]-L-thyroxine,1,false
L-glutamate 5-phosphate,1,false
an S-prenyl-L-cysteine,1,false
a prenal,1,false
[trehalose-6-phosphate synthase]-L-cysteine,1,false
[trehalose-6-phosphate synthase]-S-methyl-L-cysteine,1,false
-fucosterol epoxide,1,false
desmosterol,1,false
[biotin carboxyl-carrier protein]-N6-carboxybiotinyl-L-lysine,1,false
Vanillyl alcohol,1,false
dATP,1,false
depurinated DNA,1,false
deoxyribose triphosphate,1,false
DNA,1,false
a dynein associated with a microtubule at position n,1,false
a dynein associated with a microtubule at position n-1,1,false
27-O-demethylrifamycin SV,1,false
rifamycin SV,1,false
deoxylimonate,1,false
deoxylimononic acid D-ring-lactone,1,false
chondroitin 6'-sulfate,1,false
"2-carboxy-cis,cis-muconate",1,false
2-phospho-4--2-C-methyl-D-erythritol,1,false
UDP-N-acetyl-D-galactosamine 4-sulfate,1,false
"UDP-N-acetyl-D-galactosamine 4,6-bissulfate",1,false
N-succinyl-L-citrulline,1,false
curcumin,1,false
indole-3-pyruvate,1,false
formyl-L-methionyl peptide,1,false
methionyl peptide,1,false
S-formylglutathione,1,false
beta-alanyl-CoA,1,false
phosphocreatine,1,false
4-hydroxy-3-hexanone,1,false
2 propanal,1,false
carboxymethyluridine34 in tRNA,1,false
5-,1,false
[G protein-coupled receptor],1,false
[G protein-coupled receptor]phosphate,1,false
[G-protein-coupled receptor],1,false
[G-protein-coupled receptor] phosphate,1,false
phosphinothricin,1,false
-carboxyethyl]amino}pentanoate,1,false
L-2-aminopentanoic acid,1,false
crocetin,1,false
bis crocetin,1,false
protein L-glutamate methyl ester,1,false
L-serine O-sulfate,1,false
D-xylonolactone,1,false
Fe3+-dicitrate-[dicitrate-binding protein][side 1],1,false
